wt_rep1	wt_rep2	wt_rep3	wt_rep4	KO_rep1	KO_rep2	KO_rep3	KO_rep4	gene
0	0	0	0	4	0	0	0	Olfr267_ENSMUSG00000043385
0	0	0	0	0	0	0	0	Olfr27_ENSMUSG00000049708
0	0	0	0	0	0	0	0	Olfr270_ENSMUSG00000070983
0	0	0	0	0	0	0	0	Olfr272_ENSMUSG00000051593
0	0	0	0	0	0	0	0	Olfr273_ENSMUSG00000049648
0	0	0	0	0	0	0	0	Olfr275_ENSMUSG00000089717
0	0	0	0	0	0	0	0	Olfr279_ENSMUSG00000054036
0	0	0	0	0	0	0	1	Olfr281_ENSMUSG00000032987
0	0	0	0	0	0	0	0	Olfr282_ENSMUSG00000063780
0	0	0	0	5	7	5	5	Olfr283_ENSMUSG00000056184
0	0	0	0	0	0	0	0	Olfr284_ENSMUSG00000051793
0	0	0	0	0	0	0	0	Olfr285_ENSMUSG00000062037
0	0	0	0	0	0	0	0	Olfr287_ENSMUSG00000090129
0	0	0	0	0	0	0	0	Olfr288_ENSMUSG00000075427
0	0	0	0	0	0	0	0	Olfr290_ENSMUSG00000070459
0	0	0	0	0	0	0	0	Olfr290_ENSMUSG00000116179
0	0	0	0	0	0	0	0	Olfr291_ENSMUSG00000070460
0	0	0	0	0	0	0	0	Olfr292_ENSMUSG00000060688
0	0	0	0	0	0	0	0	Olfr293_ENSMUSG00000063394
0	0	0	0	0	0	0	0	Olfr294_ENSMUSG00000062042
0	0	0	0	0	0	0	0	Olfr295_ENSMUSG00000059319
0	0	0	0	0	0	0	0	Olfr297_ENSMUSG00000057067
0	0	0	0	0	0	0	0	Olfr298_ENSMUSG00000062878
0	0	0	0	0	0	0	0	Olfr299_ENSMUSG00000020168
0	0	0	0	0	0	0	0	Olfr3_ENSMUSG00000075384
0	0	0	0	0	0	0	0	Olfr30_ENSMUSG00000043314
0	0	0	0	0	0	0	0	Olfr301_ENSMUSG00000061549
0	0	0	0	0	0	0	0	Olfr303_ENSMUSG00000039608
0	0	0	0	0	0	0	0	Olfr304_ENSMUSG00000062426
0	0	0	0	0	0	0	0	Olfr305_ENSMUSG00000055571
0	0	0	0	0	0	0	0	Olfr307_ENSMUSG00000055610
0	0	0	0	0	0	0	0	Olfr308_ENSMUSG00000054498
0	0	0	0	0	0	0	0	Olfr309_ENSMUSG00000054054
0	0	0	0	0	0	0	0	Olfr31_ENSMUSG00000072707
0	0	0	0	0	0	0	0	Olfr310_ENSMUSG00000057540
0	0	0	0	0	0	0	0	Olfr311_ENSMUSG00000094805
0	0	0	0	0	0	0	0	Olfr312_ENSMUSG00000096806
0	0	0	0	0	0	0	0	Olfr313_ENSMUSG00000070438
0	0	0	0	0	0	0	0	Olfr314_ENSMUSG00000059504
0	0	0	0	0	0	0	0	Olfr315_ENSMUSG00000056959
0	0	0	0	0	0	0	0	Olfr316_ENSMUSG00000107677
0	0	0	1	1	2	1	1	Olfr317_ENSMUSG00000060030
0	0	0	0	0	0	0	0	Olfr318_ENSMUSG00000108265
0	0	0	0	0	0	0	0	Olfr319_ENSMUSG00000064044
0	0	0	0	0	0	0	0	Olfr32_ENSMUSG00000075066
0	0	0	0	0	0	0	0	Olfr320_ENSMUSG00000107711
0	1	0	1	0	3	1	3	Olfr322_ENSMUSG00000063549
0	0	0	0	0	0	0	0	Olfr323_ENSMUSG00000043880
0	0	0	0	0	0	0	0	Olfr324_ENSMUSG00000056564
0	0	0	0	0	0	0	0	Olfr325_ENSMUSG00000060765
0	0	0	0	0	0	0	0	Olfr328_ENSMUSG00000057654
0	0	0	0	0	0	0	0	Olfr329_ENSMUSG00000064252
0	0	0	0	0	0	0	0	Olfr33_ENSMUSG00000066273
0	0	0	0	0	0	0	0	Olfr330_ENSMUSG00000050818
0	0	0	0	0	0	0	0	Olfr331_ENSMUSG00000058807
0	0	0	0	0	0	0	0	Olfr332_ENSMUSG00000050813
0	0	0	0	0	0	0	0	Olfr338_ENSMUSG00000068950
0	0	0	0	0	0	0	0	Olfr339_ENSMUSG00000094464
0	0	0	0	0	0	0	0	Olfr340_ENSMUSG00000094266
0	0	0	0	0	0	0	0	Olfr341_ENSMUSG00000075387
0	0	0	0	0	0	0	0	Olfr342_ENSMUSG00000111869
0	0	0	0	0	0	0	0	Olfr344_ENSMUSG00000096822
0	0	0	0	0	0	0	0	Olfr345_ENSMUSG00000059251
0	0	0	0	0	0	0	0	Olfr346_ENSMUSG00000094764
0	0	0	0	0	0	0	0	Olfr347_ENSMUSG00000111863
0	0	0	0	0	0	0	0	Olfr348_ENSMUSG00000049315
0	0	0	0	0	0	0	0	Olfr350_ENSMUSG00000050015
0	0	0	0	0	0	0	0	Olfr351_ENSMUSG00000075383
0	0	0	0	0	0	0	0	Olfr352_ENSMUSG00000053146
0	0	0	0	0	0	0	0	Olfr353_ENSMUSG00000075382
0	0	0	0	0	0	0	0	Olfr354_ENSMUSG00000055088
0	0	0	0	0	0	0	0	Olfr355_ENSMUSG00000075380
0	0	0	0	0	0	0	0	Olfr356_ENSMUSG00000070943
0	0	0	0	0	0	0	0	Olfr357_ENSMUSG00000055838
0	0	0	0	0	0	0	0	Olfr358_ENSMUSG00000075379
0	0	0	0	0	0	0	0	Olfr360_ENSMUSG00000083361
0	0	0	0	0	0	0	1	Olfr361_ENSMUSG00000075378
0	0	0	0	0	0	0	0	Olfr362_ENSMUSG00000075377
0	0	0	0	0	0	0	0	Olfr365_ENSMUSG00000059429
0	0	0	0	0	0	0	0	Olfr366_ENSMUSG00000068947
0	0	0	0	0	0	0	0	Olfr368_ENSMUSG00000049018
0	0	0	0	0	0	0	0	Olfr370_ENSMUSG00000047286
0	0	0	0	0	0	0	0	Olfr371_ENSMUSG00000051952
0	0	0	0	0	0	0	0	Olfr372_ENSMUSG00000069998
0	0	0	0	0	0	0	0	Olfr373_ENSMUSG00000061561
0	0	0	0	0	0	0	0	Olfr374_ENSMUSG00000046881
0	0	0	0	0	0	0	0	Olfr376_ENSMUSG00000063881
0	0	0	0	0	0	0	0	Olfr378_ENSMUSG00000055971
0	0	0	0	0	0	0	0	Olfr38_ENSMUSG00000095236
0	0	0	0	0	0	0	0	Olfr380_ENSMUSG00000072709
0	0	0	0	0	0	0	0	Olfr381_ENSMUSG00000072708
0	0	0	0	0	0	0	0	Olfr382_ENSMUSG00000095312
0	0	0	0	0	0	0	0	Olfr384_ENSMUSG00000060335
0	0	0	0	0	0	0	0	Olfr385_ENSMUSG00000095095
0	0	0	0	0	0	0	0	Olfr389_ENSMUSG00000070383
0	0	0	0	0	0	0	0	Olfr39_ENSMUSG00000059623
0	0	0	0	0	0	0	0	Olfr390_ENSMUSG00000069818
0	0	0	0	0	0	0	0	Olfr391_ENSMUSG00000070382
0	0	0	0	0	0	0	0	Olfr392_ENSMUSG00000061984
0	0	0	0	0	0	0	0	Olfr393_ENSMUSG00000094488
0	0	0	0	0	0	0	0	Olfr394_ENSMUSG00000056921
0	0	0	0	0	0	0	0	Olfr395_ENSMUSG00000062186
0	0	0	0	0	0	0	0	Olfr397_ENSMUSG00000057050
0	0	0	0	0	0	0	0	Olfr398_ENSMUSG00000049041
0	0	0	0	0	0	0	0	Olfr399_ENSMUSG00000043692
0	0	0	0	0	0	0	0	Olfr401_ENSMUSG00000070380
0	0	0	0	0	0	0	0	Olfr402_ENSMUSG00000070379
0	0	0	0	0	0	0	0	Olfr403_ENSMUSG00000070378
0	0	0	0	0	0	0	0	Olfr406_ENSMUSG00000070375
0	0	0	0	0	0	0	0	Olfr410_ENSMUSG00000063116
0	0	0	0	0	0	0	0	Olfr411_ENSMUSG00000054406
0	0	0	0	0	0	1	0	Olfr412_ENSMUSG00000058275
5	5	4	5	0	0	0	0	Olfr414_ENSMUSG00000051509
2	0	0	1	0	0	0	0	Olfr417_ENSMUSG00000066672
0	0	0	0	0	0	0	0	Olfr418_ENSMUSG00000049605
0	0	0	0	0	0	0	1	Olfr419_ENSMUSG00000050788
0	0	0	0	0	0	0	0	Olfr420_ENSMUSG00000055033
0	0	0	0	0	0	0	0	Olfr424_ENSMUSG00000051528
0	0	0	0	0	0	0	0	Olfr427_ENSMUSG00000059371
0	0	0	0	0	0	0	0	Olfr429_ENSMUSG00000049528
0	0	0	0	0	0	0	0	Olfr43_ENSMUSG00000070377
0	0	0	0	0	0	0	0	Olfr430_ENSMUSG00000050134
0	0	0	0	0	0	0	0	Olfr432_ENSMUSG00000047048
0	0	0	0	0	0	0	0	Olfr433_ENSMUSG00000045381
0	0	0	0	0	0	0	0	Olfr434_ENSMUSG00000059411
0	0	0	0	0	0	0	0	Olfr435_ENSMUSG00000048693
0	0	0	0	0	0	0	0	Olfr437_ENSMUSG00000071481
0	0	0	0	0	0	0	0	Olfr44_ENSMUSG00000062649
0	0	0	0	0	0	0	0	Olfr441_ENSMUSG00000094669
0	0	0	0	0	0	0	0	Olfr444_ENSMUSG00000073110
0	0	0	0	0	0	0	0	Olfr446_ENSMUSG00000073111
0	0	0	0	0	0	0	0	Olfr447_ENSMUSG00000045708
0	0	0	0	0	0	0	0	Olfr448_ENSMUSG00000043119
0	0	0	0	0	0	0	0	Olfr449_ENSMUSG00000049168
0	0	0	0	0	0	0	0	Olfr45_ENSMUSG00000066122
0	0	0	0	0	0	0	0	Olfr450_ENSMUSG00000054431
0	0	0	0	0	0	0	0	Olfr452_ENSMUSG00000094192
0	0	0	0	0	0	0	0	Olfr453_ENSMUSG00000095831
0	0	0	0	0	0	0	0	Olfr455_ENSMUSG00000071494
0	0	0	0	0	0	0	0	Olfr456_ENSMUSG00000090631
0	0	0	0	0	0	0	0	Olfr457_ENSMUSG00000091983
0	0	0	0	0	0	0	0	Olfr458_ENSMUSG00000068574
0	0	0	0	0	0	0	0	Olfr459_ENSMUSG00000045479
0	0	0	0	0	0	0	0	Olfr46_ENSMUSG00000093942
0	0	0	0	0	1	0	3	Olfr460_ENSMUSG00000045514
0	0	0	0	0	0	0	0	Olfr461_ENSMUSG00000068259
0	0	0	0	0	0	0	0	Olfr462_ENSMUSG00000093839
0	0	0	0	0	0	0	0	Olfr463_ENSMUSG00000093920
0	0	0	0	0	0	0	0	Olfr464_ENSMUSG00000060787
0	0	0	0	0	0	0	0	Olfr466_ENSMUSG00000049806
0	0	0	0	0	0	0	0	Olfr467_ENSMUSG00000066242
0	0	0	0	0	0	0	0	Olfr469_ENSMUSG00000095910
0	0	0	0	0	0	0	0	Olfr47_ENSMUSG00000061210
0	0	0	0	0	0	0	0	Olfr470_ENSMUSG00000109542
0	0	0	0	0	0	0	0	Olfr472_ENSMUSG00000073893
0	0	0	0	0	0	0	0	Olfr473_ENSMUSG00000095212
0	0	0	0	0	0	0	0	Olfr474_ENSMUSG00000094197
0	0	0	0	0	0	0	0	Olfr476_ENSMUSG00000095301
0	0	0	0	0	0	0	0	Olfr477_ENSMUSG00000096151
0	0	0	0	0	0	0	0	Olfr478_ENSMUSG00000094426
0	0	0	0	0	0	0	0	Olfr479_ENSMUSG00000043855
0	0	0	0	0	0	0	0	Olfr48_ENSMUSG00000075072
0	0	0	0	0	0	0	0	Olfr480_ENSMUSG00000063120
0	0	0	0	0	0	0	0	Olfr481_ENSMUSG00000054236
30	40	31	18	42	30	36	37	Olfr482_ENSMUSG00000059031
0	0	0	0	0	0	0	0	Olfr483_ENSMUSG00000078118
0	0	0	0	0	0	0	0	Olfr484_ENSMUSG00000110171
0	0	0	0	0	0	0	0	Olfr485_ENSMUSG00000108995
0	0	0	0	0	0	0	0	Olfr486_ENSMUSG00000096068
0	0	0	0	0	0	0	0	Olfr487_ENSMUSG00000095929
0	0	0	0	0	0	0	0	Olfr488_ENSMUSG00000096465
0	0	0	0	0	0	0	0	Olfr49_ENSMUSG00000048153
0	0	0	0	0	0	0	0	Olfr490_ENSMUSG00000109884
0	0	0	0	0	0	0	0	Olfr491_ENSMUSG00000094612
0	0	0	0	0	0	0	0	Olfr492_ENSMUSG00000109497
0	0	0	0	0	0	0	0	Olfr493_ENSMUSG00000093980
0	0	0	0	0	0	0	0	Olfr494_ENSMUSG00000109631
0	0	0	0	0	0	0	0	Olfr495_ENSMUSG00000110253
0	0	0	0	0	0	0	0	Olfr497_ENSMUSG00000095239
0	0	0	0	0	0	0	0	Olfr498_ENSMUSG00000096679
0	0	0	0	0	0	0	0	Olfr5_ENSMUSG00000096228
0	0	0	0	0	0	0	0	Olfr50_ENSMUSG00000111021
0	0	0	0	0	0	0	0	Olfr502_ENSMUSG00000058014
0	0	0	0	0	0	0	0	Olfr503_ENSMUSG00000060759
0	0	0	0	0	0	0	0	Olfr504_ENSMUSG00000060105
0	0	0	0	0	0	0	0	Olfr506_ENSMUSG00000058244
0	0	0	0	0	0	0	0	Olfr507_ENSMUSG00000061000
0	0	0	0	0	0	0	0	Olfr508_ENSMUSG00000063764
0	0	0	0	0	0	0	0	Olfr509_ENSMUSG00000049280
0	0	0	0	0	0	0	0	Olfr51_ENSMUSG00000060918
0	0	0	0	0	0	0	0	Olfr510_ENSMUSG00000096209
0	0	0	0	0	0	0	0	Olfr512_ENSMUSG00000056946
0	0	0	0	0	0	0	0	Olfr513_ENSMUSG00000051200
0	0	0	0	0	0	0	0	Olfr514_ENSMUSG00000066241
0	0	0	0	0	0	0	0	Olfr516_ENSMUSG00000062434
0	0	0	0	0	0	0	0	Olfr517_ENSMUSG00000066240
0	0	0	0	0	0	0	0	Olfr518_ENSMUSG00000046431
0	0	0	0	0	0	0	0	Olfr519_ENSMUSG00000066239
0	0	0	0	0	0	0	0	Olfr52_ENSMUSG00000075199
0	0	0	0	0	0	0	0	Olfr520_ENSMUSG00000073998
0	0	0	0	0	0	0	0	Olfr521_ENSMUSG00000073997
0	0	0	0	1	0	0	1	Olfr522_ENSMUSG00000051180
0	0	0	0	0	0	0	0	Olfr523_ENSMUSG00000051051
0	0	0	0	0	0	0	0	Olfr524_ENSMUSG00000050366
0	0	0	0	0	0	0	0	Olfr525_ENSMUSG00000061489
0	0	0	0	0	0	0	0	Olfr527_ENSMUSG00000062782
0	0	0	0	0	0	0	0	Olfr53_ENSMUSG00000094819
0	0	0	0	0	0	0	0	Olfr530_ENSMUSG00000060974
0	0	0	0	0	0	0	0	Olfr531_ENSMUSG00000062712
0	0	0	0	0	0	0	0	Olfr532_ENSMUSG00000063823
0	0	0	0	0	0	0	0	Olfr533_ENSMUSG00000056883
0	0	0	0	0	0	0	0	Olfr535_ENSMUSG00000063230
0	0	0	0	0	0	0	0	Olfr536_ENSMUSG00000052508
0	0	0	0	0	0	0	0	Olfr538_ENSMUSG00000095901
0	0	0	0	0	0	0	0	Olfr539_ENSMUSG00000059136
0	0	0	0	0	0	0	0	Olfr54_ENSMUSG00000059397
0	0	0	0	0	0	0	0	Olfr541_ENSMUSG00000057997
0	0	0	0	0	0	0	0	Olfr543_ENSMUSG00000044814
0	0	0	0	0	0	0	0	Olfr544_ENSMUSG00000043925
0	0	0	0	0	0	0	0	Olfr545_ENSMUSG00000044824
0	0	0	0	0	0	0	0	Olfr547_ENSMUSG00000073979
0	0	0	0	0	0	0	0	Olfr549_ENSMUSG00000073977
0	0	0	0	0	0	0	0	Olfr55_ENSMUSG00000094891
0	0	0	0	0	0	0	0	Olfr550_ENSMUSG00000073975
0	0	0	0	0	0	0	0	Olfr551_ENSMUSG00000073974
0	0	0	0	0	0	0	0	Olfr552_ENSMUSG00000073973
0	0	0	0	0	0	0	0	Olfr553_ENSMUSG00000073972
0	0	0	0	0	0	0	0	Olfr554_ENSMUSG00000073971
0	0	0	0	0	0	0	0	Olfr555_ENSMUSG00000073970
0	0	0	0	0	0	0	0	Olfr556_ENSMUSG00000073969
0	0	0	0	0	0	0	0	Olfr557_ENSMUSG00000073967
0	0	0	0	0	0	0	0	Olfr558_ENSMUSG00000070423
0	0	0	0	0	0	0	0	Olfr559_ENSMUSG00000066272
9	12	15	14	0	0	1	0	Olfr56_ENSMUSG00000040328
0	0	0	0	0	0	0	0	Olfr560_ENSMUSG00000110008
0	0	0	0	0	0	0	0	Olfr561_ENSMUSG00000073966
0	0	0	0	0	0	0	0	Olfr564_ENSMUSG00000048469
0	0	0	0	0	0	0	0	Olfr566_ENSMUSG00000060888
0	0	0	0	0	0	0	0	Olfr568_ENSMUSG00000073965
0	0	0	0	0	0	0	0	Olfr569_ENSMUSG00000062142
0	0	0	0	0	0	0	0	Olfr57_ENSMUSG00000060205
0	0	0	0	0	0	0	0	Olfr570_ENSMUSG00000073964
0	0	0	0	0	0	0	0	Olfr571_ENSMUSG00000043310
0	0	0	0	0	0	0	0	Olfr572_ENSMUSG00000073963
0	0	0	0	0	0	0	0	Olfr574_ENSMUSG00000045824
0	0	0	0	0	0	0	0	Olfr575_ENSMUSG00000066269
0	0	0	0	0	0	0	0	Olfr576_ENSMUSG00000073962
0	0	0	0	0	0	0	0	Olfr577_ENSMUSG00000043354
0	0	0	0	0	0	0	0	Olfr578_ENSMUSG00000045792
0	0	1	0	3	1	1	1	Olfr58_ENSMUSG00000058659
0	0	0	0	0	0	0	0	Olfr582_ENSMUSG00000073961
0	0	0	0	0	0	0	0	Olfr583_ENSMUSG00000073960
0	0	0	0	0	0	0	0	Olfr584_ENSMUSG00000073959
0	0	0	0	0	0	0	0	Olfr585_ENSMUSG00000078080
0	0	0	0	0	0	0	0	Olfr586_ENSMUSG00000066268
0	0	0	0	0	0	0	0	Olfr589_ENSMUSG00000051362
0	0	0	0	0	0	0	0	Olfr59_ENSMUSG00000070374
0	0	0	0	0	0	0	0	Olfr591_ENSMUSG00000057461
0	0	0	0	0	0	0	0	Olfr592_ENSMUSG00000073956
0	0	0	0	0	0	0	0	Olfr593_ENSMUSG00000073955
0	0	0	0	0	0	0	0	Olfr594_ENSMUSG00000073954
0	0	0	0	0	0	0	0	Olfr596_ENSMUSG00000073953
0	0	0	0	0	0	0	0	Olfr597_ENSMUSG00000073952
0	0	0	0	0	0	0	0	Olfr598_ENSMUSG00000073951
0	0	0	0	0	0	0	0	Olfr599_ENSMUSG00000073950
0	0	0	0	0	0	0	0	Olfr6_ENSMUSG00000036647
0	0	0	0	0	0	0	0	Olfr60_ENSMUSG00000060112
0	0	0	0	0	0	0	0	Olfr600_ENSMUSG00000045540
0	0	0	0	0	0	0	0	Olfr601_ENSMUSG00000109951
0	0	0	0	0	0	0	0	Olfr603_ENSMUSG00000059874
0	0	0	0	0	0	0	0	Olfr605_ENSMUSG00000109659
0	0	0	0	0	0	0	0	Olfr606_ENSMUSG00000073949
0	0	0	0	0	0	0	0	Olfr608_ENSMUSG00000073948
0	0	0	0	0	0	0	0	Olfr609_ENSMUSG00000046396
0	0	0	0	0	0	0	0	Olfr61_ENSMUSG00000096069
0	0	0	0	0	0	0	0	Olfr610_ENSMUSG00000045584
0	0	0	0	0	0	0	0	Olfr611_ENSMUSG00000096584
0	0	0	0	0	0	0	0	Olfr612_ENSMUSG00000094119
0	0	0	0	0	0	0	0	Olfr613_ENSMUSG00000078624
0	0	0	0	0	0	0	0	Olfr615_ENSMUSG00000073947
0	0	0	0	0	0	0	0	Olfr616_ENSMUSG00000047544
0	0	0	0	0	0	0	0	Olfr617_ENSMUSG00000073946
0	0	0	0	0	0	0	0	Olfr618_ENSMUSG00000073945
0	0	0	0	0	0	0	0	Olfr619_ENSMUSG00000073944
0	0	0	0	0	0	0	0	Olfr62_ENSMUSG00000043698
0	0	0	0	0	0	0	0	Olfr620_ENSMUSG00000045132
0	0	0	0	0	0	0	0	Olfr622_ENSMUSG00000050085
0	0	0	0	0	0	0	0	Olfr623_ENSMUSG00000099687
0	0	0	0	0	0	0	0	Olfr624_ENSMUSG00000045780
0	0	0	0	0	0	0	0	Olfr628_ENSMUSG00000096516
0	0	0	0	0	0	0	0	Olfr629_ENSMUSG00000047545
0	0	0	0	1	0	0	0	Olfr63_ENSMUSG00000054666
0	0	0	0	0	0	0	0	Olfr630_ENSMUSG00000050281
0	0	0	0	0	0	0	0	Olfr631_ENSMUSG00000042219
0	0	0	0	0	0	0	0	Olfr632_ENSMUSG00000073938
0	0	0	0	0	0	0	0	Olfr633_ENSMUSG00000073937
0	0	0	0	0	0	0	0	Olfr635_ENSMUSG00000094520
0	0	0	0	0	0	0	0	Olfr638_ENSMUSG00000094063
0	0	0	0	0	0	0	0	Olfr639_ENSMUSG00000066263
0	0	0	0	0	0	0	0	Olfr64_ENSMUSG00000063615
0	0	0	0	0	0	0	0	Olfr640_ENSMUSG00000066262
0	0	0	0	0	0	0	0	Olfr641_ENSMUSG00000073932
0	0	0	0	0	0	0	0	Olfr642_ENSMUSG00000049797
0	0	0	0	0	0	0	0	Olfr644_ENSMUSG00000110012
0	0	0	0	0	0	0	0	Olfr645_ENSMUSG00000051340
0	0	0	0	0	0	0	0	Olfr646_ENSMUSG00000073931
0	0	0	0	0	0	0	0	Olfr648_ENSMUSG00000042909
0	0	0	0	0	0	0	0	Olfr649_ENSMUSG00000044899
0	0	0	0	0	0	0	0	Olfr65_ENSMUSG00000110259
0	0	0	0	0	0	0	0	Olfr651_ENSMUSG00000073928
0	0	0	0	0	0	0	0	Olfr652_ENSMUSG00000073927
0	0	0	0	0	0	0	0	Olfr653_ENSMUSG00000073926
0	0	0	0	0	0	0	0	Olfr654_ENSMUSG00000073925
0	0	0	0	0	0	0	0	Olfr655_ENSMUSG00000051182
0	0	0	0	0	0	0	0	Olfr656_ENSMUSG00000073924
0	0	0	0	0	0	0	0	Olfr657_ENSMUSG00000073923
0	0	0	0	0	0	0	0	Olfr658_ENSMUSG00000070421
0	0	0	0	0	0	0	0	Olfr659_ENSMUSG00000073922
0	0	0	0	0	0	0	0	Olfr66_ENSMUSG00000058200
0	0	0	0	0	0	0	0	Olfr661_ENSMUSG00000073920
0	0	0	0	0	0	0	0	Olfr665_ENSMUSG00000073917
0	0	0	0	0	0	0	0	Olfr666_ENSMUSG00000063582
0	0	0	0	0	0	0	0	Olfr667_ENSMUSG00000056782
0	0	0	0	0	0	0	0	Olfr668_ENSMUSG00000057770
0	0	0	0	0	0	0	0	Olfr669_ENSMUSG00000073916
0	0	0	0	0	0	0	1	Olfr67_ENSMUSG00000047535
0	0	0	0	0	0	0	0	Olfr670_ENSMUSG00000044705
0	0	0	0	0	0	0	0	Olfr671_ENSMUSG00000094531
0	0	0	0	0	0	0	0	Olfr672_ENSMUSG00000051172
0	0	0	0	0	0	0	0	Olfr675_ENSMUSG00000096773
0	0	0	0	0	0	0	0	Olfr676_ENSMUSG00000073915
0	0	0	0	0	0	0	0	Olfr677_ENSMUSG00000073914
0	0	0	0	0	0	0	0	Olfr678_ENSMUSG00000073913
0	0	0	0	0	0	0	0	Olfr679_ENSMUSG00000096029
0	0	0	0	0	0	0	0	Olfr68_ENSMUSG00000061626
0	0	0	0	0	0	0	0	Olfr681_ENSMUSG00000095248
0	0	0	0	0	0	0	0	Olfr683_ENSMUSG00000044120
0	0	0	0	0	0	0	0	Olfr684_ENSMUSG00000047225
0	0	0	0	0	0	0	0	Olfr685_ENSMUSG00000047794
0	0	0	0	0	0	0	0	Olfr686_ENSMUSG00000048425
0	0	0	0	0	0	0	0	Olfr688_ENSMUSG00000073909
0	0	0	0	0	0	0	0	Olfr689_ENSMUSG00000073907
0	0	0	0	0	0	0	0	Olfr69_ENSMUSG00000058662
0	0	0	0	0	0	0	0	Olfr690_ENSMUSG00000050266
0	0	0	0	0	0	0	0	Olfr691_ENSMUSG00000043948
0	0	0	0	0	0	0	0	Olfr692_ENSMUSG00000073906
0	0	0	0	0	0	0	0	Olfr693_ENSMUSG00000051680
0	0	0	0	0	0	0	0	Olfr694_ENSMUSG00000064223
0	0	0	0	0	0	0	0	Olfr695_ENSMUSG00000108948
0	0	0	0	0	0	0	0	Olfr697_ENSMUSG00000051591
0	0	0	0	0	0	0	0	Olfr698_ENSMUSG00000059087
0	0	0	0	0	0	0	0	Olfr699_ENSMUSG00000096714
0	0	0	0	0	0	0	0	Olfr70_ENSMUSG00000050215
0	0	0	0	0	0	0	0	Olfr700_ENSMUSG00000094493
0	0	0	0	0	0	0	0	Olfr701_ENSMUSG00000036744
0	0	0	0	0	0	0	0	Olfr702_ENSMUSG00000056863
0	0	0	0	0	0	0	0	Olfr703_ENSMUSG00000073901
0	0	0	0	0	0	0	0	Olfr704_ENSMUSG00000073900
0	0	0	0	0	0	0	0	Olfr705_ENSMUSG00000109058
0	0	0	0	0	0	0	0	Olfr706_ENSMUSG00000109354
0	0	0	0	0	0	0	0	Olfr707_ENSMUSG00000069390
0	0	0	0	0	0	0	0	Olfr71_ENSMUSG00000046450
0	0	0	0	0	0	0	0	Olfr710_ENSMUSG00000045581
0	0	0	0	0	0	0	0	Olfr711_ENSMUSG00000045013
0	0	0	0	0	0	0	0	Olfr713_ENSMUSG00000073898
0	1	0	0	0	0	0	0	Olfr714_ENSMUSG00000049674
0	0	0	0	0	0	0	0	Olfr715_ENSMUSG00000060503
0	0	0	0	0	0	0	0	Olfr715b_ENSMUSG00000062987
0	0	0	0	0	0	0	0	Olfr716_ENSMUSG00000073896
0	0	0	0	0	0	0	0	Olfr720_ENSMUSG00000052417
0	0	0	0	0	0	0	0	Olfr722_ENSMUSG00000048933
0	0	0	0	0	0	0	0	Olfr723_ENSMUSG00000093825
0	0	0	0	0	0	0	0	Olfr724_ENSMUSG00000096254
0	0	0	0	0	0	0	0	Olfr725_ENSMUSG00000068437
0	0	0	0	0	0	0	0	Olfr726_ENSMUSG00000060523
0	0	0	0	0	0	0	0	Olfr727_ENSMUSG00000059488
0	0	0	0	0	1	0	0	Olfr728_ENSMUSG00000050030
0	0	0	0	0	0	0	0	Olfr729_ENSMUSG00000049011
0	0	0	0	0	0	0	0	Olfr73_ENSMUSG00000075140
0	0	0	0	0	0	0	0	Olfr730_ENSMUSG00000109835
0	0	0	0	0	0	0	0	Olfr731_ENSMUSG00000048080
0	0	0	0	0	0	0	0	Olfr732_ENSMUSG00000091873
0	0	0	0	0	0	0	0	Olfr733_ENSMUSG00000090874
0	0	0	0	0	0	0	0	Olfr734_ENSMUSG00000045306
0	0	0	0	0	0	0	0	Olfr735_ENSMUSG00000046210
0	0	0	0	0	0	0	0	Olfr736_ENSMUSG00000047716
0	0	0	0	0	0	0	0	Olfr738_ENSMUSG00000094692
0	0	0	0	0	0	0	0	Olfr739_ENSMUSG00000057903
0	0	0	0	0	0	0	0	Olfr74_ENSMUSG00000075142
0	0	0	0	0	0	0	0	Olfr740_ENSMUSG00000095917
0	0	0	0	0	0	0	0	Olfr741_ENSMUSG00000095765
0	0	0	0	0	0	0	0	Olfr742_ENSMUSG00000068431
0	0	0	0	0	0	0	0	Olfr743_ENSMUSG00000094285
0	0	0	0	0	0	0	0	Olfr744_ENSMUSG00000053815
0	0	0	0	0	0	0	0	Olfr745_ENSMUSG00000050028
0	0	0	0	0	0	0	0	Olfr746_ENSMUSG00000058188
0	0	0	0	0	0	0	0	Olfr747_ENSMUSG00000057179
0	0	0	0	0	0	0	0	Olfr748_ENSMUSG00000060084
0	0	0	0	0	0	0	0	Olfr749_ENSMUSG00000059069
0	0	0	0	0	0	0	0	Olfr750_ENSMUSG00000035932
0	0	0	0	0	0	0	0	Olfr76_ENSMUSG00000067522
0	0	0	0	0	0	0	0	Olfr761_ENSMUSG00000109376
0	0	0	0	0	0	0	0	Olfr763_ENSMUSG00000063374
0	0	0	0	0	0	0	0	Olfr765_ENSMUSG00000056853
0	0	0	0	0	0	0	0	Olfr767_ENSMUSG00000059762
0	0	0	0	0	0	0	0	Olfr768_ENSMUSG00000050198
0	0	0	0	0	0	0	0	Olfr769_ENSMUSG00000042801
0	0	0	0	0	0	0	0	Olfr77_ENSMUSG00000051118
0	0	0	0	0	0	0	0	Olfr770_ENSMUSG00000047868
0	0	0	0	0	0	0	0	Olfr771_ENSMUSG00000061367
